Asset_Prices,C|L|5000|60|5,C|S|5500|60|5,P|L|5500|60|5,P|S|5000|60|5
5322.73,1613.67,-0.00,886.33,-0.00
5125.06,625.31,-0.00,1874.69,-0.00
4577.16,0.00,-0.00,4614.18,-2114.18
4981.62,0.00,-0.00,2591.91,-91.91
5096.42,482.08,-0.00,2017.92,-0.00
4520.09,0.00,-0.00,4899.54,-2399.54
4647.59,0.00,-0.00,4262.04,-1762.04
4728.45,0.00,-0.00,3857.73,-1357.73
5670.58,3352.90,-852.90,0.00,-0.00
5482.45,2412.25,-0.00,87.75,-0.00
4553.18,0.00,-0.00,4734.10,-2234.10
5063.52,317.59,-0.00,2182.41,-0.00
4801.99,0.00,-0.00,3490.05,-990.05
5892.68,4463.38,-1963.38,0.00,-0.00
5591.81,2959.05,-459.05,0.00,-0.00
4870.15,0.00,-0.00,3149.26,-649.26
5061.39,306.95,-0.00,2193.05,-0.00
4762.60,0.00,-0.00,3686.98,-1186.98
4705.28,0.00,-0.00,3973.62,-1473.62
4712.39,0.00,-0.00,3938.07,-1438.07
4408.35,0.00,-0.00,5458.26,-2958.26
4324.39,0.00,-0.00,5878.06,-3378.06
5763.86,3819.29,-1319.29,0.00,-0.00
5138.67,693.35,-0.00,1806.65,-0.00
5095.03,475.15,-0.00,2024.85,-0.00
4930.99,0.00,-0.00,2845.05,-345.05
4956.99,0.00,-0.00,2715.06,-215.06
4861.84,0.00,-0.00,3190.79,-690.79
4549.96,0.00,-0.00,4750.21,-2250.21
4870.33,0.00,-0.00,3148.37,-648.37
5359.54,1797.72,-0.00,702.28,-0.00
5074.45,372.23,-0.00,2127.77,-0.00
5075.50,377.52,-0.00,2122.48,-0.00
5487.10,2435.48,-0.00,64.52,-0.00
5050.31,251.57,-0.00,2248.43,-0.00
5815.53,4077.64,-1577.64,0.00,-0.00
4898.50,0.00,-0.00,3007.49,-507.49
4724.15,0.00,-0.00,3879.23,-1379.23
5672.44,3362.22,-862.22,0.00,-0.00
5912.73,4563.64,-2063.64,0.00,-0.00
4852.87,0.00,-0.00,3235.64,-735.64
5204.71,1023.55,-0.00,1476.45,-0.00
4688.25,0.00,-0.00,4058.74,-1558.74
5471.82,2359.08,-0.00,140.92,-0.00
5515.23,2576.17,-76.17,0.00,-0.00
6160.78,5803.91,-3303.91,0.00,-0.00
4860.37,0.00,-0.00,3198.13,-698.13
5575.39,2876.94,-376.94,0.00,-0.00
5228.27,1141.34,-0.00,1358.66,-0.00
4767.64,0.00,-0.00,3661.80,-1161.80
4459.07,0.00,-0.00,5204.66,-2704.66
6065.10,5325.48,-2825.48,0.00,-0.00
5484.57,2422.84,-0.00,77.16,-0.00
4513.42,0.00,-0.00,4932.89,-2432.89
5424.80,2124.01,-0.00,375.99,-0.00
5583.66,2918.32,-418.32,0.00,-0.00
5856.43,4282.14,-1782.14,0.00,-0.00
4830.33,0.00,-0.00,3348.36,-848.36
5257.99,1289.96,-0.00,1210.04,-0.00
5215.03,1075.13,-0.00,1424.87,-0.00
4589.23,0.00,-0.00,4553.86,-2053.86
4856.04,0.00,-0.00,3219.81,-719.81
4928.50,0.00,-0.00,2857.49,-357.49
5096.75,483.73,-0.00,2016.27,-0.00
4996.54,0.00,-0.00,2517.28,-17.28
5166.74,833.71,-0.00,1666.29,-0.00
4980.27,0.00,-0.00,2598.63,-98.63
5459.05,2295.25,-0.00,204.75,-0.00
5090.80,454.02,-0.00,2045.98,-0.00
5025.50,127.49,-0.00,2372.51,-0.00
5425.59,2127.95,-0.00,372.05,-0.00
4912.72,0.00,-0.00,2936.39,-436.39
5378.56,1892.78,-0.00,607.22,-0.00
5067.13,335.67,-0.00,2164.33,-0.00
4134.56,0.00,-0.00,6827.20,-4327.20
4968.95,0.00,-0.00,2655.27,-155.27
4641.77,0.00,-0.00,4291.14,-1791.14
4509.25,0.00,-0.00,4953.75,-2453.75
5371.72,1858.61,-0.00,641.39,-0.00
4889.38,0.00,-0.00,3053.12,-553.12
5370.50,1852.50,-0.00,647.50,-0.00
5529.63,2648.15,-148.15,0.00,-0.00
5444.13,2220.65,-0.00,279.35,-0.00
4798.63,0.00,-0.00,3506.87,-1006.87
4873.53,0.00,-0.00,3132.33,-632.33
4189.48,0.00,-0.00,6552.62,-4052.62
4907.85,0.00,-0.00,2960.73,-460.73
4800.00,0.00,-0.00,3500.01,-1000.01
4449.12,0.00,-0.00,5254.39,-2754.39
6081.68,5408.39,-2908.39,0.00,-0.00
5173.81,869.06,-0.00,1630.94,-0.00
5259.31,1296.56,-0.00,1203.44,-0.00
4669.72,0.00,-0.00,4151.40,-1651.40
4671.28,0.00,-0.00,4143.60,-1643.60
5610.02,3050.12,-550.12,0.00,-0.00
5475.65,2378.27,-0.00,121.73,-0.00
4948.04,0.00,-0.00,2759.82,-259.82
5015.74,78.70,-0.00,2421.30,-0.00
5525.87,2629.33,-129.33,0.00,-0.00
5634.60,3173.00,-673.00,0.00,-0.00
4634.16,0.00,-0.00,4329.20,-1829.20
5723.71,3618.53,-1118.53,0.00,-0.00
4904.42,0.00,-0.00,2977.88,-477.88
4969.75,0.00,-0.00,2651.26,-151.26
4473.15,0.00,-0.00,5134.27,-2634.27
5014.95,74.76,-0.00,2425.24,-0.00
4935.01,0.00,-0.00,2824.93,-324.93
5070.01,350.03,-0.00,2149.97,-0.00
5282.40,1412.00,-0.00,1088.00,-0.00
4812.50,0.00,-0.00,3437.51,-937.51
4845.94,0.00,-0.00,3270.29,-770.29
5489.47,2447.33,-0.00,52.67,-0.00
4542.89,0.00,-0.00,4785.53,-2285.53
5054.24,271.21,-0.00,2228.79,-0.00
4996.76,0.00,-0.00,2516.22,-16.22
5398.31,1991.56,-0.00,508.44,-0.00
4945.97,0.00,-0.00,2770.15,-270.15
5833.77,4168.84,-1668.84,0.00,-0.00
5122.54,612.69,-0.00,1887.31,-0.00
5511.58,2557.88,-57.88,0.00,-0.00
5159.40,797.01,-0.00,1702.99,-0.00
5444.32,2221.60,-0.00,278.40,-0.00
5255.58,1277.91,-0.00,1222.09,-0.00
5238.82,1194.12,-0.00,1305.88,-0.00
4909.27,0.00,-0.00,2953.66,-453.66
4991.12,0.00,-0.00,2544.39,-44.39
4449.75,0.00,-0.00,5251.26,-2751.26
4508.16,0.00,-0.00,4959.22,-2459.22
5002.73,13.67,-0.00,2486.33,-0.00
4434.47,0.00,-0.00,5327.63,-2827.63
5858.23,4291.14,-1791.14,0.00,-0.00
5782.10,3910.49,-1410.49,0.00,-0.00
5128.92,644.60,-0.00,1855.40,-0.00
5438.17,2190.85,-0.00,309.15,-0.00
5661.93,3309.66,-809.66,0.00,-0.00
5110.10,550.48,-0.00,1949.52,-0.00
5304.28,1521.39,-0.00,978.61,-0.00
4862.66,0.00,-0.00,3186.68,-686.68
4453.24,0.00,-0.00,5233.81,-2733.81
4964.97,0.00,-0.00,2675.16,-175.16
6055.51,5277.56,-2777.56,0.00,-0.00
4656.15,0.00,-0.00,4219.24,-1719.24
4951.40,0.00,-0.00,2743.02,-243.02
6002.08,5010.42,-2510.42,0.00,-0.00
5022.15,110.73,-0.00,2389.27,-0.00
4940.37,0.00,-0.00,2798.17,-298.17
5069.97,349.84,-0.00,2150.16,-0.00
5009.20,45.98,-0.00,2454.02,-0.00
5292.07,1460.36,-0.00,1039.64,-0.00
4603.59,0.00,-0.00,4482.05,-1982.05
6303.13,6515.63,-4015.63,0.00,-0.00
4991.19,0.00,-0.00,2544.04,-44.04
5044.38,221.89,-0.00,2278.11,-0.00
5335.18,1675.88,-0.00,824.12,-0.00
4588.64,0.00,-0.00,4556.81,-2056.81
4698.93,0.00,-0.00,4005.34,-1505.34
4954.99,0.00,-0.00,2725.06,-225.06
5203.43,1017.16,-0.00,1482.84,-0.00
5185.28,926.39,-0.00,1573.61,-0.00
4984.25,0.00,-0.00,2578.73,-78.73
4692.85,0.00,-0.00,4035.76,-1535.76
4636.45,0.00,-0.00,4317.74,-1817.74
5073.75,368.76,-0.00,2131.24,-0.00
4745.41,0.00,-0.00,3772.93,-1272.93
4859.69,0.00,-0.00,3201.57,-701.57
5075.70,378.51,-0.00,2121.49,-0.00
5141.13,705.67,-0.00,1794.33,-0.00
5275.59,1377.95,-0.00,1122.05,-0.00
4729.66,0.00,-0.00,3851.72,-1351.72
4878.78,0.00,-0.00,3106.09,-606.09
5102.59,512.93,-0.00,1987.07,-0.00
5269.85,1349.25,-0.00,1150.75,-0.00
5434.57,2172.87,-0.00,327.13,-0.00
4985.64,0.00,-0.00,2571.79,-71.79
5106.31,531.53,-0.00,1968.47,-0.00
4847.18,0.00,-0.00,3264.11,-764.11
5127.53,637.65,-0.00,1862.35,-0.00
5305.70,1528.52,-0.00,971.48,-0.00
4571.08,0.00,-0.00,4644.59,-2144.59
4745.21,0.00,-0.00,3773.97,-1273.97
5111.14,555.72,-0.00,1944.28,-0.00
4921.62,0.00,-0.00,2891.92,-391.92
4845.72,0.00,-0.00,3271.42,-771.42
4818.63,0.00,-0.00,3406.87,-906.87
4798.44,0.00,-0.00,3507.79,-1007.79
4802.55,0.00,-0.00,3487.27,-987.27
4781.84,0.00,-0.00,3590.81,-1090.81
5440.31,2201.54,-0.00,298.46,-0.00
5206.86,1034.28,-0.00,1465.72,-0.00
4719.17,0.00,-0.00,3904.15,-1404.15
4513.66,0.00,-0.00,4931.71,-2431.71
4729.38,0.00,-0.00,3853.12,-1353.12
4712.42,0.00,-0.00,3937.88,-1437.88
4447.85,0.00,-0.00,5260.74,-2760.74
4742.68,0.00,-0.00,3786.59,-1286.59
4985.05,0.00,-0.00,2574.74,-74.74
5189.41,947.05,-0.00,1552.95,-0.00
5220.88,1104.42,-0.00,1395.58,-0.00
4281.94,0.00,-0.00,6090.28,-3590.28
5104.54,522.68,-0.00,1977.32,-0.00
4884.24,0.00,-0.00,3078.82,-578.82
5611.58,3057.90,-557.90,0.00,-0.00
4984.36,0.00,-0.00,2578.19,-78.19
5228.35,1141.75,-0.00,1358.25,-0.00
4942.56,0.00,-0.00,2787.18,-287.18
4982.79,0.00,-0.00,2586.07,-86.07
4912.03,0.00,-0.00,2939.87,-439.87
5075.03,375.13,-0.00,2124.87,-0.00
4884.68,0.00,-0.00,3076.58,-576.58
4469.78,0.00,-0.00,5151.12,-2651.12
5346.37,1731.83,-0.00,768.17,-0.00
5103.08,515.42,-0.00,1984.58,-0.00
5110.25,551.23,-0.00,1948.77,-0.00
4620.82,0.00,-0.00,4395.89,-1895.89
5283.90,1419.48,-0.00,1080.52,-0.00
4906.01,0.00,-0.00,2969.95,-469.95
4779.43,0.00,-0.00,3602.83,-1102.83
4306.79,0.00,-0.00,5966.07,-3466.07
4832.84,0.00,-0.00,3335.78,-835.78
4421.10,0.00,-0.00,5394.50,-2894.50
5685.81,3429.07,-929.07,0.00,-0.00
5055.54,277.68,-0.00,2222.32,-0.00
5517.80,2589.01,-89.01,0.00,-0.00
5321.81,1609.06,-0.00,890.94,-0.00
5795.61,3978.05,-1478.05,0.00,-0.00
4471.09,0.00,-0.00,5144.57,-2644.57
5035.83,179.17,-0.00,2320.83,-0.00
4663.44,0.00,-0.00,4182.81,-1682.81
5448.04,2240.18,-0.00,259.82,-0.00
5242.61,1213.06,-0.00,1286.94,-0.00
5208.06,1040.30,-0.00,1459.70,-0.00
4651.20,0.00,-0.00,4243.99,-1743.99
5587.29,2936.43,-436.43,0.00,-0.00
4867.95,0.00,-0.00,3160.27,-660.27
5615.96,3079.79,-579.79,0.00,-0.00
3971.52,0.00,-0.00,7642.38,-5142.38
4473.31,0.00,-0.00,5133.47,-2633.47
4644.63,0.00,-0.00,4276.86,-1776.86
4955.11,0.00,-0.00,2724.44,-224.44
4391.23,0.00,-0.00,5543.86,-3043.86
5645.06,3225.32,-725.32,0.00,-0.00
4933.36,0.00,-0.00,2833.19,-333.19
4717.57,0.00,-0.00,3912.17,-1412.17
4806.54,0.00,-0.00,3467.28,-967.28
5022.81,114.03,-0.00,2385.97,-0.00
5003.37,16.83,-0.00,2483.17,-0.00
5081.18,405.89,-0.00,2094.11,-0.00
5205.79,1028.93,-0.00,1471.07,-0.00
5324.83,1624.16,-0.00,875.84,-0.00
5102.15,510.73,-0.00,1989.27,-0.00
5041.10,205.52,-0.00,2294.48,-0.00
4420.83,0.00,-0.00,5395.86,-2895.86
5041.51,207.53,-0.00,2292.47,-0.00
5203.58,1017.88,-0.00,1482.12,-0.00
5216.55,1082.73,-0.00,1417.27,-0.00
5311.50,1557.49,-0.00,942.51,-0.00
4871.71,0.00,-0.00,3141.44,-641.44
4396.80,0.00,-0.00,5516.00,-3016.00
4416.68,0.00,-0.00,5416.59,-2916.59
5617.52,3087.58,-587.58,0.00,-0.00
4826.92,0.00,-0.00,3365.38,-865.38
5208.07,1040.33,-0.00,1459.67,-0.00
5022.11,110.57,-0.00,2389.43,-0.00
5504.88,2524.39,-24.39,0.00,-0.00
4869.42,0.00,-0.00,3152.91,-652.91
4969.11,0.00,-0.00,2654.44,-154.44
4522.49,0.00,-0.00,4887.56,-2387.56
4567.69,0.00,-0.00,4661.53,-2161.53
6187.59,5937.97,-3437.97,0.00,-0.00
5013.02,65.10,-0.00,2434.90,-0.00
5121.62,608.11,-0.00,1891.89,-0.00
5351.20,1756.02,-0.00,743.98,-0.00
4638.74,0.00,-0.00,4306.30,-1806.30
4998.62,0.00,-0.00,2506.89,-6.89
4973.02,0.00,-0.00,2634.91,-134.91
4184.40,0.00,-0.00,6578.02,-4078.02
5655.53,3277.63,-777.63,0.00,-0.00
5707.59,3537.97,-1037.97,0.00,-0.00
4891.29,0.00,-0.00,3043.55,-543.55
4447.03,0.00,-0.00,5264.85,-2764.85
5125.70,628.52,-0.00,1871.48,-0.00
4790.82,0.00,-0.00,3545.91,-1045.91
5915.54,4577.72,-2077.72,0.00,-0.00
5043.30,216.50,-0.00,2283.50,-0.00
4900.78,0.00,-0.00,2996.10,-496.10
5127.83,639.15,-0.00,1860.85,-0.00
5345.53,1727.63,-0.00,772.37,-0.00
5011.67,58.35,-0.00,2441.65,-0.00
5114.62,573.12,-0.00,1926.88,-0.00
5115.66,578.31,-0.00,1921.69,-0.00
4714.61,0.00,-0.00,3926.93,-1426.93
4896.48,0.00,-0.00,3017.58,-517.58
4827.81,0.00,-0.00,3360.96,-860.96
4982.52,0.00,-0.00,2587.39,-87.39
5317.45,1587.26,-0.00,912.74,-0.00
4943.35,0.00,-0.00,2783.25,-283.25
5303.08,1515.41,-0.00,984.59,-0.00
5598.41,2992.07,-492.07,0.00,-0.00
5144.54,722.71,-0.00,1777.29,-0.00
4957.11,0.00,-0.00,2714.45,-214.45
5171.14,855.72,-0.00,1644.28,-0.00
5342.95,1714.73,-0.00,785.27,-0.00
5194.33,971.67,-0.00,1528.33,-0.00
4185.26,0.00,-0.00,6573.71,-4073.71
5201.13,1005.63,-0.00,1494.37,-0.00
5038.06,190.29,-0.00,2309.71,-0.00
4870.41,0.00,-0.00,3147.93,-647.93
5551.38,2756.90,-256.90,0.00,-0.00
4629.82,0.00,-0.00,4350.90,-1850.90
5315.41,1577.06,-0.00,922.94,-0.00
4907.39,0.00,-0.00,2963.04,-463.04
4795.38,0.00,-0.00,3523.12,-1023.12
5435.70,2178.49,-0.00,321.51,-0.00
4619.33,0.00,-0.00,4403.36,-1903.36
5106.38,531.92,-0.00,1968.08,-0.00
5048.89,244.47,-0.00,2255.53,-0.00
5067.35,336.76,-0.00,2163.24,-0.00
4820.49,0.00,-0.00,3397.57,-897.57
4869.49,0.00,-0.00,3152.57,-652.57
5151.17,755.83,-0.00,1744.17,-0.00
5203.26,1016.29,-0.00,1483.71,-0.00
4576.32,0.00,-0.00,4618.41,-2118.41
5116.72,583.60,-0.00,1916.40,-0.00
5116.94,584.69,-0.00,1915.31,-0.00
4776.77,0.00,-0.00,3616.16,-1116.16
4950.38,0.00,-0.00,2748.10,-248.10
5362.42,1812.08,-0.00,687.92,-0.00
4527.61,0.00,-0.00,4861.94,-2361.94
4980.40,0.00,-0.00,2597.98,-97.98
5272.03,1360.16,-0.00,1139.84,-0.00
4614.55,0.00,-0.00,4427.23,-1927.23
4889.19,0.00,-0.00,3054.03,-554.03
4557.43,0.00,-0.00,4712.87,-2212.87
4876.99,0.00,-0.00,3115.03,-615.03
5472.52,2362.59,-0.00,137.41,-0.00
6267.59,6337.96,-3837.96,0.00,-0.00
5233.97,1169.84,-0.00,1330.16,-0.00
4908.57,0.00,-0.00,2957.14,-457.14
4677.44,0.00,-0.00,4112.81,-1612.81
4979.90,0.00,-0.00,2600.51,-100.51
5069.54,347.69,-0.00,2152.31,-0.00
5679.41,3397.03,-897.03,0.00,-0.00
5592.80,2964.01,-464.01,0.00,-0.00
4380.39,0.00,-0.00,5598.04,-3098.04
4544.29,0.00,-0.00,4778.54,-2278.54
4757.60,0.00,-0.00,3711.99,-1211.99
4845.20,0.00,-0.00,3274.00,-774.00
5191.76,958.81,-0.00,1541.19,-0.00
4980.80,0.00,-0.00,2595.99,-95.99
5931.52,4657.59,-2157.59,0.00,-0.00
4857.92,0.00,-0.00,3210.38,-710.38
5235.20,1175.98,-0.00,1324.02,-0.00
4633.70,0.00,-0.00,4331.52,-1831.52
4946.10,0.00,-0.00,2769.49,-269.49
4693.96,0.00,-0.00,4030.21,-1530.21
4948.60,0.00,-0.00,2757.01,-257.01
5735.83,3679.17,-1179.17,0.00,-0.00
5215.45,1077.25,-0.00,1422.75,-0.00
4954.75,0.00,-0.00,2726.23,-226.23
3988.38,0.00,-0.00,7558.11,-5058.11
4970.41,0.00,-0.00,2647.93,-147.93
4602.88,0.00,-0.00,4485.59,-1985.59
4822.41,0.00,-0.00,3387.94,-887.94
5245.46,1227.30,-0.00,1272.70,-0.00
4873.84,0.00,-0.00,3130.81,-630.81
5585.60,2928.02,-428.02,0.00,-0.00
4869.38,0.00,-0.00,3153.09,-653.09
4584.32,0.00,-0.00,4578.38,-2078.38
4610.16,0.00,-0.00,4449.19,-1949.19
5649.18,3245.89,-745.89,0.00,-0.00
5416.75,2083.77,-0.00,416.23,-0.00
4648.99,0.00,-0.00,4255.05,-1755.05
5514.66,2573.30,-73.30,0.00,-0.00
5334.83,1674.16,-0.00,825.84,-0.00
4869.01,0.00,-0.00,3154.95,-654.95
4980.94,0.00,-0.00,2595.31,-95.31
5575.85,2879.27,-379.27,0.00,-0.00
5738.79,3693.95,-1193.95,0.00,-0.00
4975.55,0.00,-0.00,2622.25,-122.25
4888.92,0.00,-0.00,3055.39,-555.39
5557.81,2789.06,-289.06,0.00,-0.00
4470.71,0.00,-0.00,5146.47,-2646.47
4868.66,0.00,-0.00,3156.70,-656.70
5602.57,3012.84,-512.84,0.00,-0.00
4957.43,0.00,-0.00,2712.83,-212.83
4891.89,0.00,-0.00,3040.53,-540.53
4575.98,0.00,-0.00,4620.08,-2120.08
4160.88,0.00,-0.00,6695.59,-4195.59
6133.77,5668.85,-3168.85,0.00,-0.00
4232.72,0.00,-0.00,6336.38,-3836.38
5723.78,3618.88,-1118.88,0.00,-0.00
5082.45,412.23,-0.00,2087.77,-0.00
5215.58,1077.90,-0.00,1422.10,-0.00
4613.43,0.00,-0.00,4432.87,-1932.87
4485.51,0.00,-0.00,5072.46,-2572.46
5132.93,664.66,-0.00,1835.34,-0.00
5600.63,3003.15,-503.15,0.00,-0.00
5549.19,2745.93,-245.93,0.00,-0.00
5723.35,3616.73,-1116.73,0.00,-0.00
5004.54,22.69,-0.00,2477.31,-0.00
5382.06,1910.31,-0.00,589.69,-0.00
4378.10,0.00,-0.00,5609.51,-3109.51
4206.28,0.00,-0.00,6468.60,-3968.60
5149.40,747.02,-0.00,1752.98,-0.00
5001.68,8.40,-0.00,2491.60,-0.00
5462.14,2310.69,-0.00,189.31,-0.00
5438.31,2191.54,-0.00,308.46,-0.00
5154.96,774.80,-0.00,1725.20,-0.00
4761.97,0.00,-0.00,3690.14,-1190.14
5628.40,3142.02,-642.02,0.00,-0.00
5399.33,1996.63,-0.00,503.37,-0.00
4997.80,0.00,-0.00,2511.02,-11.02
5053.76,268.78,-0.00,2231.22,-0.00
4269.09,0.00,-0.00,6154.54,-3654.54
5433.99,2169.93,-0.00,330.07,-0.00
5255.04,1275.19,-0.00,1224.81,-0.00
5184.91,924.54,-0.00,1575.46,-0.00
5459.30,2296.48,-0.00,203.52,-0.00
4770.02,0.00,-0.00,3649.90,-1149.90
5223.24,1116.19,-0.00,1383.81,-0.00
5334.51,1672.57,-0.00,827.43,-0.00
5329.89,1649.46,-0.00,850.54,-0.00
4880.40,0.00,-0.00,3097.99,-597.99
4369.53,0.00,-0.00,5652.36,-3152.36
5252.19,1260.96,-0.00,1239.04,-0.00
4729.17,0.00,-0.00,3854.14,-1354.14
4667.78,0.00,-0.00,4161.12,-1661.12
5418.40,2091.98,-0.00,408.02,-0.00
5369.10,1845.51,-0.00,654.49,-0.00
5602.53,3012.64,-512.64,0.00,-0.00
5256.15,1280.75,-0.00,1219.25,-0.00
4955.03,0.00,-0.00,2724.86,-224.86
5227.82,1139.10,-0.00,1360.90,-0.00
5062.17,310.83,-0.00,2189.17,-0.00
5523.86,2619.32,-119.32,0.00,-0.00
4502.91,0.00,-0.00,4985.45,-2485.45
4958.80,0.00,-0.00,2705.98,-205.98
4948.96,0.00,-0.00,2755.21,-255.21
4912.12,0.00,-0.00,2939.42,-439.42
4695.33,0.00,-0.00,4023.35,-1523.35
4739.40,0.00,-0.00,3803.00,-1303.00
4898.58,0.00,-0.00,3007.12,-507.12
4271.81,0.00,-0.00,6140.97,-3640.97
5661.53,3307.65,-807.65,0.00,-0.00
5179.17,895.84,-0.00,1604.16,-0.00
5141.96,709.79,-0.00,1790.21,-0.00
4746.96,0.00,-0.00,3765.20,-1265.20
5299.82,1499.12,-0.00,1000.88,-0.00
5366.85,1834.23,-0.00,665.77,-0.00
4508.37,0.00,-0.00,4958.16,-2458.16
5482.27,2411.34,-0.00,88.66,-0.00
5105.96,529.82,-0.00,1970.18,-0.00
5427.32,2136.58,-0.00,363.42,-0.00
4853.12,0.00,-0.00,3234.38,-734.38
5343.20,1716.02,-0.00,783.98,-0.00
5279.14,1395.72,-0.00,1104.28,-0.00
4984.94,0.00,-0.00,2575.31,-75.31
5007.55,37.74,-0.00,2462.26,-0.00
4820.84,0.00,-0.00,3395.81,-895.81
5051.61,258.06,-0.00,2241.94,-0.00
5829.33,4146.66,-1646.66,0.00,-0.00
4913.23,0.00,-0.00,2933.86,-433.86
5564.93,2824.67,-324.67,0.00,-0.00
5077.46,387.28,-0.00,2112.72,-0.00
4928.20,0.00,-0.00,2859.02,-359.02
5090.20,451.00,-0.00,2049.00,-0.00
6223.81,6119.05,-3619.05,0.00,-0.00
5444.56,2222.80,-0.00,277.20,-0.00
4998.27,0.00,-0.00,2508.64,-8.64
4556.80,0.00,-0.00,4716.00,-2216.00
4820.57,0.00,-0.00,3397.16,-897.16
4910.95,0.00,-0.00,2945.25,-445.25
5001.94,9.69,-0.00,2490.31,-0.00
5198.06,990.32,-0.00,1509.68,-0.00
4094.55,0.00,-0.00,7027.26,-4527.26
4958.22,0.00,-0.00,2708.92,-208.92
5219.10,1095.48,-0.00,1404.52,-0.00
5336.49,1682.45,-0.00,817.55,-0.00
5771.85,3859.26,-1359.26,0.00,-0.00
5215.39,1076.95,-0.00,1423.05,-0.00
5212.89,1064.43,-0.00,1435.57,-0.00
5299.52,1497.58,-0.00,1002.42,-0.00
5249.04,1245.19,-0.00,1254.81,-0.00
4878.73,0.00,-0.00,3106.33,-606.33
4994.27,0.00,-0.00,2528.63,-28.63
5316.70,1583.48,-0.00,916.52,-0.00
5332.88,1664.39,-0.00,835.61,-0.00
4708.34,0.00,-0.00,3958.30,-1458.30
4428.33,0.00,-0.00,5358.36,-2858.36
4412.18,0.00,-0.00,5439.12,-2939.12
4690.28,0.00,-0.00,4048.61,-1548.61
4239.47,0.00,-0.00,6302.65,-3802.65
5330.11,1650.55,-0.00,849.45,-0.00
4865.14,0.00,-0.00,3174.32,-674.32
4942.93,0.00,-0.00,2785.37,-285.37
4703.08,0.00,-0.00,3984.61,-1484.61
4628.91,0.00,-0.00,4355.45,-1855.45
5447.71,2238.53,-0.00,261.47,-0.00
4746.76,0.00,-0.00,3766.18,-1266.18
5119.17,595.85,-0.00,1904.15,-0.00
5818.56,4092.78,-1592.78,0.00,-0.00
4969.01,0.00,-0.00,2654.95,-154.95
4988.73,0.00,-0.00,2556.36,-56.36
4523.53,0.00,-0.00,4882.35,-2382.35
5174.44,872.21,-0.00,1627.79,-0.00
5602.94,3014.69,-514.69,0.00,-0.00
4503.15,0.00,-0.00,4984.23,-2484.23
4676.58,0.00,-0.00,4117.10,-1617.10
5558.22,2791.09,-291.09,0.00,-0.00
4656.25,0.00,-0.00,4218.73,-1718.73
4842.18,0.00,-0.00,3289.09,-789.09
4958.23,0.00,-0.00,2708.84,-208.84
4494.80,0.00,-0.00,5026.01,-2526.01
4462.12,0.00,-0.00,5189.40,-2689.40
4707.87,0.00,-0.00,3960.65,-1460.65
4889.54,0.00,-0.00,3052.30,-552.30
5135.83,679.17,-0.00,1820.83,-0.00
5439.27,2196.33,-0.00,303.67,-0.00
4420.79,0.00,-0.00,5396.04,-2896.04
5105.00,524.98,-0.00,1975.02,-0.00
4656.35,0.00,-0.00,4218.26,-1718.26
5758.49,3792.44,-1292.44,0.00,-0.00
5471.64,2358.19,-0.00,141.81,-0.00
5492.17,2460.87,-0.00,39.13,-0.00
4805.04,0.00,-0.00,3474.81,-974.81
4860.50,0.00,-0.00,3197.48,-697.48
4621.15,0.00,-0.00,4394.23,-1894.23
4226.31,0.00,-0.00,6368.44,-3868.44
5233.80,1169.00,-0.00,1331.00,-0.00
4611.59,0.00,-0.00,4442.05,-1942.05
5286.55,1432.77,-0.00,1067.23,-0.00
4667.97,0.00,-0.00,4160.13,-1660.13
5131.03,655.14,-0.00,1844.86,-0.00
4637.60,0.00,-0.00,4311.98,-1811.98
5117.17,585.84,-0.00,1914.16,-0.00
5764.71,3823.57,-1323.57,0.00,-0.00
4756.16,0.00,-0.00,3719.22,-1219.22
4867.98,0.00,-0.00,3160.08,-660.08
4881.17,0.00,-0.00,3094.15,-594.15
5638.01,3190.05,-690.05,0.00,-0.00
4827.47,0.00,-0.00,3362.64,-862.64
4940.89,0.00,-0.00,2795.57,-295.57
5609.11,3045.56,-545.56,0.00,-0.00
4799.25,0.00,-0.00,3503.74,-1003.74
5317.99,1589.95,-0.00,910.05,-0.00
4823.37,0.00,-0.00,3383.16,-883.16
4998.39,0.00,-0.00,2508.04,-8.04
4459.54,0.00,-0.00,5202.31,-2702.31
5072.02,360.10,-0.00,2139.90,-0.00
4977.54,0.00,-0.00,2612.29,-112.29
4881.04,0.00,-0.00,3094.78,-594.78
4956.74,0.00,-0.00,2716.29,-216.29
5837.17,4185.86,-1685.86,0.00,-0.00
5953.77,4768.87,-2268.87,0.00,-0.00
5547.00,2735.02,-235.02,0.00,-0.00
5014.83,74.17,-0.00,2425.83,-0.00
4530.89,0.00,-0.00,4845.55,-2345.55
5489.14,2445.69,-0.00,54.31,-0.00
4474.83,0.00,-0.00,5125.85,-2625.85
5557.83,2789.15,-289.15,0.00,-0.00
5776.69,3883.45,-1383.45,0.00,-0.00
5132.42,662.10,-0.00,1837.90,-0.00
5403.99,2019.97,-0.00,480.03,-0.00
5165.68,828.38,-0.00,1671.62,-0.00
4621.82,0.00,-0.00,4390.88,-1890.88
5238.38,1191.90,-0.00,1308.10,-0.00
5464.90,2324.49,-0.00,175.51,-0.00
4592.01,0.00,-0.00,4539.93,-2039.93
4849.32,0.00,-0.00,3253.40,-753.40
5182.37,911.87,-0.00,1588.13,-0.00
4557.33,0.00,-0.00,4713.36,-2213.36
